Date,Open,High,Low,Close,Volume
2023-02-06 00:00:00-05:00,273.20001220703125,276.760009765625,260.6600036621094,263.1000061035156,122879600
2023-02-13 00:00:00-05:00,267.6400146484375,274.9700012207031,256.0,258.05999755859375,170204900
2023-02-20 00:00:00-05:00,254.47999572753906,256.8399963378906,248.10000610351562,249.22000122070312,105098500
2023-02-27 00:00:00-05:00,252.4600067138672,255.6199951171875,245.61000061035156,255.2899932861328,126814600
2023-03-06 00:00:00-05:00,256.42999267578125,260.1199951171875,247.60000610351562,248.58999633789062,117910500
2023-03-12 23:00:00-05:00,247.39999389648438,283.3299865722656,245.72999572753906,279.42999267578125,237284200
2023-03-19 23:00:00-05:00,276.9800109863281,281.05999755859375,269.5199890136719,280.57000732421875,177681500
2023-03-26 23:00:00-05:00,280.5,289.2699890136719,272.04998779296875,288.29998779296875,131625200
2023-04-02 23:00:00-05:00,286.5199890136719,292.0799865722656,282.0299987792969,291.6000061035156,102542700
2023-04-09 23:00:00-05:00,289.2099914550781,289.8999938964844,281.6400146484375,286.1400146484375,122993600
2023-04-16 23:00:00-05:00,289.92999267578125,291.760009765625,283.05999755859375,285.760009765625,106069100
2023-04-23 23:00:00-05:00,282.0899963378906,308.92999267578125,275.3699951171875,307.260009765625,219914600
2023-04-30 23:00:00-05:00,306.9700012207031,311.9700012207031,303.3999938964844,310.6499938964844,120776300
2023-05-07 23:00:00-05:00,310.1300048828125,313.0,306.0899963378906,308.9700012207031,124192300
2023-05-14 23:00:00-05:00,309.1000061035156,319.0400085449219,307.5899963378906,318.3399963378906,122204500
2023-05-21 23:00:00-05:00,318.6000061035156,333.3999938964844,312.6099853515625,332.8900146484375,158230100
2023-05-28 23:00:00-05:00,335.2300109863281,337.5,324.7200012207031,335.3999938964844,128101400
2023-06-04 23:00:00-05:00,335.2200012207031,338.55999755859375,322.5,326.7900085449219,128227100
2023-06-11 23:00:00-05:00,328.5799865722656,351.4700012207031,325.1600036621094,342.3299865722656,158666500
2023-06-18 23:00:00-05:00,339.30999755859375,342.0799865722656,332.07000732421875,335.0199890136719,98196900
2023-06-25 23:00:00-05:00,333.7200012207031,342.7300109863281,328.489990234375,340.5400085449219,109964000
2023-07-02 23:00:00-05:00,339.19000244140625,342.989990234375,334.7300109863281,337.2200012207031,80057100
2023-07-09 23:00:00-05:00,334.6000061035156,351.42999267578125,327.0,345.239990234375,138404800
2023-07-16 23:00:00-05:00,345.67999267578125,366.7799987792969,339.8299865722656,343.7699890136719,228019200
2023-07-23 23:00:00-05:00,345.8500061035156,351.8900146484375,329.04998779296875,338.3699951171875,194819700
2023-07-30 23:00:00-05:00,336.9200134277344,338.5400085449219,325.95001220703125,327.7799987792969,113514400
2023-08-06 23:00:00-05:00,328.3699951171875,331.1099853515625,319.2099914550781,321.010009765625,106911600
2023-08-13 23:00:00-05:00,321.3900146484375,325.0899963378906,311.54998779296875,316.4800109863281,102513500
2023-08-20 23:00:00-05:00,317.92999267578125,332.9800109863281,317.0400085449219,322.9800109863281,106256500
2023-08-27 23:00:00-05:00,325.6600036621094,331.989990234375,321.7200012207031,328.6600036621094,90668200
2023-09-03 23:00:00-05:00,329.0,336.1600036621094,328.6600036621094,334.2699890136719,74000800
