Date,Open,High,Low,Close,Volume
2025-12-24 09:30:00-05:00,54.099998474121094,54.125,54.04499816894531,54.125,127728
2025-12-24 09:35:00-05:00,54.119998931884766,54.130001068115234,54.09000015258789,54.095001220703125,30441
2025-12-24 09:40:00-05:00,54.09000015258789,54.1150016784668,54.08000183105469,54.100101470947266,40351
2025-12-24 09:45:00-05:00,54.109500885009766,54.109901428222656,54.092899322509766,54.10499954223633,20041
2025-12-24 09:50:00-05:00,54.10599899291992,54.11000061035156,54.09000015258789,54.09640121459961,46388
2025-12-24 09:55:00-05:00,54.09000015258789,54.095001220703125,54.04999923706055,54.04999923706055,42248
2025-12-24 10:00:00-05:00,54.04999923706055,54.060001373291016,54.04999923706055,54.04999923706055,51088
2025-12-24 10:05:00-05:00,54.05500030517578,54.05500030517578,54.0099983215332,54.025001525878906,116008
2025-12-24 10:10:00-05:00,54.025001525878906,54.03499984741211,54.02000045776367,54.029998779296875,37870
2025-12-24 10:15:00-05:00,54.040000915527344,54.040000915527344,54.029998779296875,54.03499984741211,23519
2025-12-24 10:20:00-05:00,54.03499984741211,54.03499984741211,54.0099983215332,54.02000045776367,98609
2025-12-24 10:25:00-05:00,54.02000045776367,54.02000045776367,54.0099983215332,54.01499938964844,17147
2025-12-24 10:30:00-05:00,54.0099983215332,54.02000045776367,54.0,54.0,50938
2025-12-24 10:35:00-05:00,54.0,54.005001068115234,53.97999954223633,53.97999954223633,42215
2025-12-24 10:40:00-05:00,53.97999954223633,53.98500061035156,53.96500015258789,53.98500061035156,82373
2025-12-24 10:45:00-05:00,53.98500061035156,53.9900016784668,53.97999954223633,53.98500061035156,26319
2025-12-24 10:50:00-05:00,53.98500061035156,54.0099983215332,53.97999954223633,53.99129867553711,62819
2025-12-24 10:55:00-05:00,53.9901008605957,53.994998931884766,53.97999954223633,53.9900016784668,45375
2025-12-24 11:00:00-05:00,53.97999954223633,54.0,53.97999954223633,53.980201721191406,29283
2025-12-24 11:05:00-05:00,53.987098693847656,53.994998931884766,53.97999954223633,53.9900016784668,26457
2025-12-24 11:10:00-05:00,53.982601165771484,53.9900016784668,53.97999954223633,53.98500061035156,13312
2025-12-24 11:15:00-05:00,53.97999954223633,53.98500061035156,53.96500015258789,53.96500015258789,51738
2025-12-24 11:20:00-05:00,53.96500015258789,53.970001220703125,53.959999084472656,53.959999084472656,40969
2025-12-24 11:25:00-05:00,53.96500015258789,53.96630096435547,53.95000076293945,53.95500183105469,38223
2025-12-24 11:30:00-05:00,53.95500183105469,53.95989990234375,53.95000076293945,53.95500183105469,21896
2025-12-24 11:35:00-05:00,53.959999084472656,53.9900016784668,53.959999084472656,53.9900016784668,84867
2025-12-24 11:40:00-05:00,53.98500061035156,53.9900016784668,53.97999954223633,53.98500061035156,16037
2025-12-24 11:45:00-05:00,53.97999954223633,53.98500061035156,53.96689987182617,53.97999954223633,61362
2025-12-24 11:50:00-05:00,53.97930145263672,53.9900016784668,53.970001220703125,53.98080062866211,49308
2025-12-24 11:55:00-05:00,53.98500061035156,53.9900016784668,53.97999954223633,53.98500061035156,28735
2025-12-24 12:00:00-05:00,53.9900016784668,54.0,53.98500061035156,53.9900016784668,27863
2025-12-24 12:05:00-05:00,53.99380111694336,54.01499938964844,53.99380111694336,54.0,35319
2025-12-24 12:10:00-05:00,54.0,54.0099983215332,54.0,54.005001068115234,27936
2025-12-24 12:15:00-05:00,54.005401611328125,54.0099983215332,53.9900016784668,53.9900016784668,36635
2025-12-24 12:20:00-05:00,53.9900016784668,53.994998931884766,53.97999954223633,53.98500061035156,30567
2025-12-24 12:25:00-05:00,53.9828987121582,53.994998931884766,53.97999954223633,53.994998931884766,39705
2025-12-24 12:30:00-05:00,53.994998931884766,54.0,53.9900016784668,53.994998931884766,17885
2025-12-24 12:35:00-05:00,53.994998931884766,53.999900817871094,53.97999954223633,53.98500061035156,44408
2025-12-24 12:40:00-05:00,53.97999954223633,53.9900016784668,53.97999954223633,53.98500061035156,81184
2025-12-24 12:45:00-05:00,53.98500061035156,53.98500061035156,53.97999954223633,53.97999954223633,3856
2025-12-24 13:00:00-05:00,54.0099983215332,54.099998474121094,53.983001708984375,54.0099983215332,0
2025-12-26 09:30:00-05:00,53.939998626708984,53.939998626708984,53.849998474121094,53.880001068115234,120451
2025-12-26 09:35:00-05:00,53.880001068115234,53.900001525878906,53.834999084472656,53.834999084472656,101362
2025-12-26 09:40:00-05:00,53.84000015258789,53.8650016784668,53.83000183105469,53.834999084472656,29196
2025-12-26 09:45:00-05:00,53.834999084472656,53.849998474121094,53.83000183105469,53.834999084472656,146837
2025-12-26 09:50:00-05:00,53.834999084472656,53.845001220703125,53.81999969482422,53.83000183105469,77800
2025-12-26 09:55:00-05:00,53.83000183105469,53.85499954223633,53.83000183105469,53.845001220703125,43419
2025-12-26 10:00:00-05:00,53.845001220703125,53.86000061035156,53.84000015258789,53.849998474121094,72911
2025-12-26 10:05:00-05:00,53.847999572753906,53.849998474121094,53.84000015258789,53.849998474121094,5116
2025-12-26 10:10:00-05:00,53.849998474121094,53.8650016784668,53.8401985168457,53.845001220703125,58176
2025-12-26 10:15:00-05:00,53.845001220703125,53.849998474121094,53.83000183105469,53.845001220703125,36089
2025-12-26 10:20:00-05:00,53.849998474121094,53.86000061035156,53.8400993347168,53.85499954223633,83594
2025-12-26 10:25:00-05:00,53.85499954223633,53.86000061035156,53.850101470947266,53.85499954223633,9500
2025-12-26 10:30:00-05:00,53.86000061035156,53.86000061035156,53.84000015258789,53.845001220703125,77509
2025-12-26 10:35:00-05:00,53.84000015258789,53.845001220703125,53.83000183105469,53.83000183105469,71710
2025-12-26 10:40:00-05:00,53.83000183105469,53.86000061035156,53.83000183105469,53.85499954223633,102273
2025-12-26 10:45:00-05:00,53.85499954223633,53.85499954223633,53.850399017333984,53.85499954223633,13887
2025-12-26 10:50:00-05:00,53.849998474121094,53.849998474121094,53.83000183105469,53.83000183105469,33473
2025-12-26 10:55:00-05:00,53.83000183105469,53.86000061035156,53.82500076293945,53.85499954223633,85094
2025-12-26 11:00:00-05:00,53.86000061035156,53.86000061035156,53.849998474121094,53.85499954223633,13628
2025-12-26 11:05:00-05:00,53.85499954223633,53.85499954223633,53.84000015258789,53.84000015258789,60759
2025-12-26 11:10:00-05:00,53.845001220703125,53.85499954223633,53.81999969482422,53.81999969482422,56899
2025-12-26 11:15:00-05:00,53.810001373291016,53.81999969482422,53.810001373291016,53.810001373291016,42708
2025-12-26 11:20:00-05:00,53.81560134887695,53.81560134887695,53.810001373291016,53.814998626708984,20642
2025-12-26 11:25:00-05:00,53.814998626708984,53.83000183105469,53.80500030517578,53.82500076293945,114146
2025-12-26 11:30:00-05:00,53.83000183105469,53.83000183105469,53.814998626708984,53.81990051269531,30288
2025-12-26 11:35:00-05:00,53.81999969482422,53.83000183105469,53.81999969482422,53.83000183105469,28744
2025-12-26 11:40:00-05:00,53.83000183105469,53.83000183105469,53.81999969482422,53.81999969482422,9076
2025-12-26 11:45:00-05:00,53.81999969482422,53.82500076293945,53.79999923706055,53.79999923706055,37063
2025-12-26 11:50:00-05:00,53.79999923706055,53.810001373291016,53.79999923706055,53.80500030517578,42031
2025-12-26 11:55:00-05:00,53.80500030517578,53.81999969482422,53.79999923706055,53.814998626708984,79318
2025-12-26 12:00:00-05:00,53.814998626708984,53.81999969482422,53.81330108642578,53.814998626708984,15321
2025-12-26 12:05:00-05:00,53.814998626708984,53.81999969482422,53.810001373291016,53.810001373291016,11365
2025-12-26 12:10:00-05:00,53.810001373291016,53.81330108642578,53.79499816894531,53.79999923706055,59712
2025-12-26 12:15:00-05:00,53.79999923706055,53.79999923706055,53.779998779296875,53.779998779296875,38965
2025-12-26 12:20:00-05:00,53.779998779296875,53.78499984741211,53.7599983215332,53.7599983215332,38403
2025-12-26 12:25:00-05:00,53.7599983215332,53.77000045776367,53.7599983215332,53.77000045776367,55159
2025-12-26 12:30:00-05:00,53.77000045776367,53.77000045776367,53.755001068115234,53.7599983215332,97098
2025-12-26 12:35:00-05:00,53.7599983215332,53.779998779296875,53.75,53.779998779296875,50516
2025-12-26 12:40:00-05:00,53.775001525878906,53.79999923706055,53.775001525878906,53.78499984741211,39525
2025-12-26 12:45:00-05:00,53.78499984741211,53.78499984741211,53.775001525878906,53.775001525878906,25422
2025-12-26 12:50:00-05:00,53.77000045776367,53.779998779296875,53.7599983215332,53.779998779296875,59712
2025-12-26 12:55:00-05:00,53.778499603271484,53.78499984741211,53.778499603271484,53.78499984741211,17006
2025-12-26 13:00:00-05:00,53.779998779296875,53.78499984741211,53.779998779296875,53.78499984741211,3548
2025-12-26 13:05:00-05:00,53.779998779296875,53.78990173339844,53.775001525878906,53.779998779296875,66393
2025-12-26 13:10:00-05:00,53.779998779296875,53.790000915527344,53.779998779296875,53.779998779296875,19962
2025-12-26 13:15:00-05:00,53.779998779296875,53.78499984741211,53.77000045776367,53.775001525878906,37897
2025-12-26 13:20:00-05:00,53.775001525878906,53.779998779296875,53.77000045776367,53.77000045776367,32408
2025-12-26 13:25:00-05:00,53.77000045776367,53.77619934082031,53.77000045776367,53.77000045776367,26478
2025-12-26 13:30:00-05:00,53.77000045776367,53.78499984741211,53.77000045776367,53.78499984741211,73588
2025-12-26 13:35:00-05:00,53.78527069091797,53.790000915527344,53.78139877319336,53.78499984741211,13416
2025-12-26 13:40:00-05:00,53.779998779296875,53.78499984741211,53.779998779296875,53.781700134277344,22113
2025-12-26 13:45:00-05:00,53.779998779296875,53.779998779296875,53.77000045776367,53.77000045776367,29073
2025-12-26 13:50:00-05:00,53.77000045776367,53.790000915527344,53.77000045776367,53.790000915527344,100952
2025-12-26 13:55:00-05:00,53.790000915527344,53.790000915527344,53.78499984741211,53.78499984741211,5919
2025-12-26 14:00:00-05:00,53.78499984741211,53.78990173339844,53.779998779296875,53.779998779296875,21851
2025-12-26 14:05:00-05:00,53.779998779296875,53.790000915527344,53.779998779296875,53.779998779296875,50275
2025-12-26 14:10:00-05:00,53.779998779296875,53.790000915527344,53.779998779296875,53.779998779296875,48043
2025-12-26 14:15:00-05:00,53.779998779296875,53.790000915527344,53.779998779296875,53.790000915527344,46712
2025-12-26 14:20:00-05:00,53.790000915527344,53.79999923706055,53.779998779296875,53.79999923706055,63626
2025-12-26 14:25:00-05:00,53.790000915527344,53.79999923706055,53.790000915527344,53.79010009765625,24097
2025-12-26 14:30:00-05:00,53.79499816894531,53.810001373291016,53.79330062866211,53.80500030517578,40936
2025-12-26 14:35:00-05:00,53.80500030517578,53.810001373291016,53.80500030517578,53.8057975769043,7188
2025-12-26 14:40:00-05:00,53.80500030517578,53.83000183105469,53.80500030517578,53.83000183105469,53015
2025-12-26 14:45:00-05:00,53.83000183105469,53.83000183105469,53.81999969482422,53.82500076293945,6972
2025-12-26 14:50:00-05:00,53.82500076293945,53.82500076293945,53.810001373291016,53.810001373291016,50234
2025-12-26 14:55:00-05:00,53.810001373291016,53.83000183105469,53.79999923706055,53.82500076293945,109193
2025-12-26 15:00:00-05:00,53.820098876953125,53.84000015258789,53.81999969482422,53.81999969482422,40886
2025-12-26 15:05:00-05:00,53.81999969482422,53.82500076293945,53.81999969482422,53.81999969482422,2352
2025-12-26 15:10:00-05:00,53.82500076293945,53.82500076293945,53.810001373291016,53.810001373291016,29874
2025-12-26 15:15:00-05:00,53.814998626708984,53.81999969482422,53.810001373291016,53.814998626708984,35890
2025-12-26 15:20:00-05:00,53.810001373291016,53.81999969482422,53.810001373291016,53.810001373291016,35431
2025-12-26 15:25:00-05:00,53.810001373291016,53.81999969482422,53.810001373291016,53.814998626708984,44451
2025-12-26 15:30:00-05:00,53.814998626708984,53.81999969482422,53.810001373291016,53.814998626708984,44391
2025-12-26 15:35:00-05:00,53.814998626708984,53.84000015258789,53.810001373291016,53.84000015258789,110529
2025-12-26 15:40:00-05:00,53.84000015258789,53.85499954223633,53.84000015258789,53.85150146484375,26756
2025-12-26 15:45:00-05:00,53.85499954223633,53.85499954223633,53.84000015258789,53.84000015258789,40398
2025-12-26 15:50:00-05:00,53.845001220703125,53.849998474121094,53.834999084472656,53.845001220703125,146209
2025-12-26 15:55:00-05:00,53.845001220703125,53.86000061035156,53.83000183105469,53.86000061035156,235487
2025-12-29 09:30:00-05:00,53.529998779296875,53.54999923706055,53.5099983215332,53.53499984741211,177647
2025-12-29 09:35:00-05:00,53.529998779296875,53.540000915527344,53.529998779296875,53.529998779296875,48150
2025-12-29 09:40:00-05:00,53.529998779296875,53.540000915527344,53.5,53.505001068115234,99640
2025-12-29 09:45:00-05:00,53.5,53.51499938964844,53.4900016784668,53.505001068115234,100921
2025-12-29 09:50:00-05:00,53.505001068115234,53.52009963989258,53.5,53.505001068115234,59953
2025-12-29 09:55:00-05:00,53.505001068115234,53.506099700927734,53.4900016784668,53.505001068115234,79669
2025-12-29 10:00:00-05:00,53.505001068115234,53.505001068115234,53.470001220703125,53.470001220703125,61102
2025-12-29 10:05:00-05:00,53.470001220703125,53.47999954223633,53.45000076293945,53.45000076293945,106421
2025-12-29 10:10:00-05:00,53.45000076293945,53.46500015258789,53.439998626708984,53.459999084472656,106437
2025-12-29 10:15:00-05:00,53.459999084472656,53.459999084472656,53.45000076293945,53.459999084472656,88229
2025-12-29 10:20:00-05:00,53.459999084472656,53.46500015258789,53.45000076293945,53.45500183105469,78606
2025-12-29 10:25:00-05:00,53.45500183105469,53.459999084472656,53.45000076293945,53.45800018310547,107136
2025-12-29 10:30:00-05:00,53.45500183105469,53.459999084472656,53.43000030517578,53.43000030517578,46011
2025-12-29 10:35:00-05:00,53.439998626708984,53.439998626708984,53.43000030517578,53.439998626708984,72818
2025-12-29 10:40:00-05:00,53.43000030517578,53.459999084472656,53.43000030517578,53.459999084472656,52411
2025-12-29 10:45:00-05:00,53.459999084472656,53.459999084472656,53.415000915527344,53.41999816894531,90936
2025-12-29 10:50:00-05:00,53.41999816894531,53.439998626708984,53.40999984741211,53.43899917602539,88656
2025-12-29 10:55:00-05:00,53.439998626708984,53.45000076293945,53.435001373291016,53.44499969482422,106227
2025-12-29 11:00:00-05:00,53.44499969482422,53.44499969482422,53.43000030517578,53.44499969482422,65512
2025-12-29 11:05:00-05:00,53.45000076293945,53.45000076293945,53.43000030517578,53.435001373291016,21625
2025-12-29 11:10:00-05:00,53.43000030517578,53.43560028076172,53.41999816894531,53.41999816894531,32712
