Date,Open,High,Low,Close,Volume
2025-12-24 09:30:00-05:00,88.20999908447266,88.54000091552734,88.20999908447266,88.25499725341797,173584
2025-12-24 09:35:00-05:00,88.26000213623047,88.44999694824219,88.26000213623047,88.43000030517578,43459
2025-12-24 09:40:00-05:00,88.43000030517578,88.5,88.38999938964844,88.3949966430664,87330
2025-12-24 09:45:00-05:00,88.3949966430664,88.52999877929688,88.3949966430664,88.52999877929688,70242
2025-12-24 09:50:00-05:00,88.52200317382812,88.6050033569336,88.51499938964844,88.55000305175781,68949
2025-12-24 09:55:00-05:00,88.55000305175781,88.55000305175781,88.44999694824219,88.47000122070312,30299
2025-12-24 10:00:00-05:00,88.45999908447266,88.49500274658203,88.44499969482422,88.4800033569336,53682
2025-12-24 10:05:00-05:00,88.4749984741211,88.57499694824219,88.46430206298828,88.57119750976562,43948
2025-12-24 10:10:00-05:00,88.58000183105469,88.62999725341797,88.55999755859375,88.62999725341797,228694
2025-12-24 10:15:00-05:00,88.63500213623047,88.64990234375,88.61499786376953,88.62999725341797,28573
2025-12-24 10:20:00-05:00,88.625,88.66000366210938,88.61499786376953,88.66000366210938,50764
2025-12-24 10:25:00-05:00,88.66500091552734,88.74500274658203,88.66000366210938,88.72899627685547,27659
2025-12-24 10:30:00-05:00,88.7249984741211,88.75,88.66999816894531,88.72000122070312,235560
2025-12-24 10:35:00-05:00,88.7249984741211,88.7300033569336,88.67120361328125,88.69000244140625,44074
2025-12-24 10:40:00-05:00,88.68499755859375,88.69499969482422,88.66000366210938,88.66999816894531,41712
2025-12-24 10:45:00-05:00,88.67400360107422,88.69499969482422,88.63999938964844,88.63999938964844,21518
2025-12-24 10:50:00-05:00,88.63999938964844,88.65499877929688,88.62000274658203,88.64600372314453,37105
2025-12-24 10:55:00-05:00,88.6500015258789,88.71499633789062,88.6500015258789,88.70500183105469,53908
2025-12-24 11:00:00-05:00,88.70500183105469,88.73989868164062,88.68319702148438,88.69499969482422,28197
2025-12-24 11:05:00-05:00,88.69999694824219,88.7300033569336,88.68379974365234,88.69999694824219,34430
2025-12-24 11:10:00-05:00,88.69499969482422,88.76499938964844,88.69499969482422,88.76499938964844,26155
2025-12-24 11:15:00-05:00,88.76000213623047,88.79499816894531,88.74500274658203,88.78990173339844,60131
2025-12-24 11:20:00-05:00,88.79350280761719,88.80000305175781,88.76439666748047,88.7699966430664,23930
2025-12-24 11:25:00-05:00,88.7699966430664,88.7750015258789,88.74500274658203,88.76499938964844,55813
2025-12-24 11:30:00-05:00,88.76000213623047,88.77010345458984,88.73500061035156,88.77010345458984,32346
2025-12-24 11:35:00-05:00,88.7750015258789,88.80000305175781,88.7699966430664,88.78040313720703,31125
2025-12-24 11:40:00-05:00,88.78500366210938,88.79499816894531,88.75499725341797,88.78500366210938,33626
2025-12-24 11:45:00-05:00,88.79000091552734,88.79000091552734,88.73280334472656,88.73999786376953,19796
2025-12-24 11:50:00-05:00,88.73500061035156,88.74500274658203,88.69000244140625,88.73500061035156,32626
